indexA,addressA,indexB,addressB,score
6039,"Ocean Bay Hotel, 583 New South Promenade  Blackpool, North West, FY41NG",8848,"Hampton by Hilton Blackpool, 595-601, New South Promenade, Blackpool, North West, FY41NG",0.5
6040,"Franklin Hotel, 32 Hornby Road  Blackpool, North West, FY14QG",2432,"Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.525
6040,"Franklin Hotel, 32 Hornby Road  Blackpool, North West, FY14QG",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5
6047,"The Everglades, 14 Barton Avenue Blackpool, North West, FY16AP",2459,"Fern Royd Hotel, Barton Avenue, Blackpool, , United Kingdom, North West, FY16AG",0.5658
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5019
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5642
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2403,"The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5938
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2411,"Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.594
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2412,"Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5766
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5565
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5426
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.529
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.5
6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5
6049,"The Cleveland Hotel, 79 Coronation Street Blackpool Lancashire, North West, FY14PD",2466,"Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.5
6049,"The Cleveland Hotel, 79 Coronation Street Blackpool Lancashire, North West, FY14PD",2467,"Chesterfield House Hotel, 108, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.5
6049,"The Cleveland Hotel, 79 Coronation Street Blackpool Lancashire, North West, FY14PD",2468,"The New Avalon, 112, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.5
6060,"The Hollingdales Hotel, 37-39 Tyldesley Road BlackpoolLancashire, North West, FY15DH",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5065
6060,"The Hollingdales Hotel, 37-39 Tyldesley Road BlackpoolLancashire, North West, FY15DH",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5065
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5979
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2404,"The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.593
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2405,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5865
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2406,"Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5724
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2407,"Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.565
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2408,"La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5539
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2409,"The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5418
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2410,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5185
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2411,"Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5037
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2412,"Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
6067,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
6071,"The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF",2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5651
6071,"The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF",2427,"The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5823
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2447,"Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5851
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2448,"Gleneagles Hotel, 75, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5779
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2449,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5637
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2450,"The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.539
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2451,"The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5209
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2452,"The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5097
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2453,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2454,"Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",2455,"Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.5376
6074,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5575
6075,"Nelcon Boutique Hotel, 38 Palatine Road Blackpool, North West, FY14BY",2470,"Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.5326
6076,"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA",2290,"Northcrest, 22, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5712
6076,"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA",2292,"The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5423
6076,"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA",2293,"The Alpha, 9, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5312
6076,"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA",2294,"Grosvenor View, 7, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5192
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",1999,"Westcliffe, 46, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2313,"The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2321,"Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2322,"The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2323,"The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2324,"The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2325,"Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2326,"Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2327,"King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2328,"Number 42, 42, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2329,"Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2330,"Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2331,"Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2332,"Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6078,"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD",2333,"Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
6084,"Rayners Hotel, 4 Woodfield Road BlackpoolLancashire, North West, FY16AX",7806,"Lyndene Hotel, 303-315, Promenade, Blackpool, North West, FY16AN",0.5
6090,"The Maples Hotel, 8 QueenÂs Promenade BlackpoolLancashire, North West, FY29SQ",6485,"Savoy Hotel, Queens Promenade, Blackpool, North West, FY29SJ",0.5128
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5309
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5937
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2410,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5916
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2411,"Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5769
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2412,"Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5562
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5349
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5208
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5067
6092,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",6488,"The Golden Cheval Hotel, 203, Promenade, Blackpool, North West, FY15DL",0.5268
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",6489,"Vinnies, 205, Promenade, Blackpool, North West, FY15DL",0.5392
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",0.5312
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5312
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",0.5413
6095,"The Royal Seabank Hotel, 219-223 Central Promenade BlackpoolLancashire, North West, FY15DL",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5312
6096,"The New Valron, 13-15 Trafalgar Road Blackpool, North West, FY16AW",2456,"Wembley Hotel, Trafalgar Road, Blackpool, , United Kingdom, North West, FY16AJ",0.5699
6096,"The New Valron, 13-15 Trafalgar Road Blackpool, North West, FY16AW",2457,"Garvey's Promenade Hotel, Trafalgar Road, Blackpool, , United Kingdom, North West, FY16AJ",0.5662
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5031
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2402,"The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.546
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2403,"The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5372
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2404,"The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5563
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2405,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5625
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2406,"Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.577
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2407,"Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5847
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2408,"La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5961
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5887
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.5
6097,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5
6098,"The Dudley Hotel, 3 Alexandra Road  Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.574
6100,"The Newholme Hotel, 26 Hornby Road Blackpool, North West, FY14QG",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5
6102,"Shiray Hotel, 97 Hornby Road Blackpool, North West, FY14QP",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5475
6103,"New Odyssey Hotel, 4 6 Burlington Road Blackpool, North West, FY41NL",2380,"Delton Hotel, 6, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NE",0.5019
6111,"Appleton Lodge Hotel, Palatine Road Blackpool, North West, FY14BY",2470,"Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.5
6112,"St James Hotel, 246 Promenade Blackpool, North West, FY11RZ",7441,"North Shore Hotel, 224, Promenade, Blackpool, North West, FY11RZ",0.5553
6112,"St James Hotel, 246 Promenade Blackpool, North West, FY11RZ",7655,"Parisenne Hotel, 240-244, Promenade, Blackpool, North West, FY11RZ",0.5846
6113,"The Oakland Guest House, 61 Holmfield Road Blackpool, North West, FY29RU",2291,"The Beaucliffe, 22, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TB",0.5
6113,"The Oakland Guest House, 61 Holmfield Road Blackpool, North West, FY29RU",2295,"The Fern Royd, 35, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TE",0.5
6113,"The Oakland Guest House, 61 Holmfield Road Blackpool, North West, FY29RU",3636,"Mayfield, 27, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TB",0.5
6114,"The Mardi Gras Guest Accommodation, 41-43 Lord Street Blackpool Lancashire, North West, FY12BD",2536,"Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",0.5188
6121,"The Verdo, 50 Osborne Road Blackpool, North West, FY41HQ",2517,"Oban House Hotel, 28, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0.5113
